;Unnamed: 0;ID;Datetime;Text;Username;clean_tweet
9862;9862;1,53586E+18;2022-06-12 05:34:02+00:00;"Dekan Fakultas Ilmu Administrasi Unbraw, Drs. Andy Fefta Wijaya, MDA, Ph.D menilai hasil survei politik dari Poltracking Indonesia. Bahwa jika  dipasangkan Erick Thohir menjadi cawapres menjadi penentu kemenangan Pilpres 2024..??

#BangkitBersamaET https://t.co/XDvc21iBOb";JeonMyeo;dekan fakultas ilmu administrasi unbraw drs andy fefta wijaya mda nilai hasil survei politik poltracking indonesia pasang erick thohir jadi cawapres jadi tentu menang pilpres 2024 bangkitbersamaet
9863;9863;1,53585E+18;2022-06-12 05:02:08+00:00;"Pengamat politik Universitas Brawijaya Andy Feftia sebut Menteri BUMN @erickthohir bisa jadi penentu kemenangan di Pilpres 2024...

#BangkitBersamaET

https://t.co/KXLTA9Qudn https://t.co/EDp9ohAnLC";MusaRudy_Stpl;amat politik universitas brawijaya andy feftia sebut menteri bumn erickthohir tentu menang pilpres 2024 bangkitbersamaet
9864;9864;1,53585E+18;2022-06-12 04:54:34+00:00;"@irfan_nuruddin Yang pakai Kedok agama itu ini Blog...

Kl orang sehari2nya pegang teguh agama dan pas masuk Politik pakai panduan agama...itu prinsip bukan kedok.

Berbeda ma orang yg sehari2nya jarang sholat, jauh dari agama..jelang Pilpres tiba2 pakai simbol2 agama..itu baru KEDOK.

Paham ? https://t.co/wIduLUXL3f";Kutlah88;irfan nuruddin pakai kedok agama blog orang sehari2nya pegang teguh agama pas masuk politik pakai pandu agama prinsip kedok beda orang sehari2nya jarang sholat jauh agama jelang pilpres tiba2 pakai simbol2 agama baru kedok paham
9865;9865;1,53585E+18;2022-06-12 04:50:53+00:00;"Pengamat politik Universitas Brawijaya, Andy Fefta menilai @erickthohir menjadi penentu kemenangan calon presiden di Pilpres 2024. Hal itu tergambar dr hasil survei Poltracking Indonesia yg membuat simulasi pasangan capres dan cawapres.
#BangkitBersamaET
https://t.co/SXNkTfL1kO https://t.co/qCJVfzKql1";PutraTubaba;amat politik universitas brawijaya andy fefta nilai erickthohir jadi tentu menang calon presiden pilpres 2024 gambar hasil survei poltracking indonesia buat simulasi pasang capres cawapres bangkitbersamaet
9866;9866;1,53583E+18;2022-06-12 03:57:42+00:00;"Ribuan emak-emak Jabodetabek yang tergabung dalam Mak Ganjar mendeklarasikan dukungan kepada @ganjarpranowo di Pilpres 2024. Dukungan tsb diberikan karena Ganjar dinilai mengajarkan tentang pentingnya nilai pendidikan politik kepada perempuan.

https://t.co/L6hBrx9mdg https://t.co/Tbolk2n9Mo";__RismaWidiono_;ribu emak emak jabodetabek gabung mak ganjar deklarasi dukung ganjarpranowo pilpres 2024 dukung sebut beri ganjar nilai ajar penting nilai didik politik perempuan
9867;9867;1,53583E+18;2022-06-12 03:49:35+00:00;"Kinerja luar biasa Menteri BUMN Erick Thohir membuat elektabilitas dirinya trus meningkat, Pengamat Politik Universitas Brawijaya, Andy Fefta Mengatakan Erick Thohir jadi tokoh penentu kemenangan di Pilpres 2024 mendatang.
@erickthohir
#BangkitBersamaET https://t.co/91V37AMggU";Rena_mareta;kerja luar biasa menteri bumn erick thohir buat elektabilitas diri trus tingkat amat politik universitas brawijaya andy fefta kata erick thohir tokoh tentu menang pilpres 2024 datang erickthohir bangkitbersamaet
9868;9868;1,53582E+18;2022-06-12 03:06:48+00:00;"@maspiyuaja Percaya dgn Pansus DPR yg isinya orang2 politik ? ??????
Pansus Century apa kbr &amp; Pansus2 lainnya ?
Pansus cm heboh jelang Pileg &amp; Pilpres demi kejar simpati rakyat ??????";RCikboy;maspiyuaja percaya pansus dpr isi orang2 politik pansus century apa kbr pansus2 lain pansus heboh jelang pileg pilpres kejar simpati rakyat
9869;9869;1,53582E+18;2022-06-12 03:00:11+00:00;"Tokoh yang akan maju di Pilpres 2024 jangan puas dengan hasil survei politik yang dikeluarkan oleh lembaga survei. agar elektabilitas dapat terus meningkat para tokoh yang akan maju menjadi pilpres 2024 harus menunjukan kinerja terbaiknya
@erickthohir
#BangkitBersamaET https://t.co/ChBVQJQyoL";parwatyRizky;tokoh maju pilpres 2024 puas hasil survei politik keluar lembaga survei elektabilitas terus tingkat tokoh maju jadi pilpres 2024 tunjuk kerja baik erickthohir bangkitbersamaet
9871;9871;1,5358E+18;2022-06-12 02:01:54+00:00;"Menurut pengamat politik universitas Brawijaya,Andy Fefta,
Erick Thohir bisa menjadi penentu kemenangan di pilpres 2024.
#BangkitBersamaET https://t.co/3rsXQY1gkB";mahkota43990861;amat politik universitas brawijaya andy fefta erick thohir jadi tentu menang pilpres 2024 bangkitbersamaet
9872;9872;1,5358E+18;2022-06-12 01:48:11+00:00;"dan mulai menebak nebak, siapa yg kiranya akan di dukung Jokowi dlm Pilpres 2024. 

[TALK] Pakar komunikasi politik Universitas Paramadina, Hendri  Satrio https://t.co/0cAJRXxAPZ";RadioElshinta;mulai tebak nebak siapa kira dukung jokowi pilpres 2024 talk pakar komunikasi politik universitas paramadina hendri satrio
9873;9873;1,5358E+18;2022-06-12 01:44:09+00:00;"Pengamat Politik Universitas Brawijaya, Andy Fefta menilai @erickthohir sbg penentu kemenangan capres di Pilpres 2024 bdsrkn hasil survei Poltracking Indonesia yg membuat simulasi pasangan capres &amp; cawapres
 https://t.co/BAZwRbrT0s
#BangkitBersamaET https://t.co/j8vAE6ipqw";raibily;amat politik universitas brawijaya andy fefta nilai erickthohir tentu menang capres pilpres 2024 bdsrkn hasil survei poltracking indonesia buat simulasi pasang capres cawapres bangkitbersamaet
9874;9874;1,53579E+18;2022-06-12 00:56:55+00:00;"Pilpres 2024 bakal balik lagi ke politik identitas deh. Padahal partai PKS yg kolabs sama PKB, menurut Mardani Ali Sera, dia sudah eneg dengan main politik identitas.
https://t.co/WrHmzZZSst";challviss;pilpres 2024 bakal balik politik identitas deh padahal partai pks kolabs sama pkb mardani ali sera eneg politik identitas
9875;9875;1,53578E+18;2022-06-12 00:16:28+00:00;@TaufikDamas mulai deh menjelang pilpres banyak gaduh, agama dijadikan alat politik dan pada ke goreng, napa sih ga belajar dari yg udah udah;adamjaylen5;taufikdamas mulai deh jelang pilpres banyak gaduh agama jadi alat politik goreng napa sih ajar udah udah
9876;9876;1,53577E+18;2022-06-11 23:36:48+00:00;"Pengamat Politik Universitas Brawijaya, Andy Fefta menilai @erickthohir sebagai penentu kemenangan calon presiden di Pilpres 2024.
#BangkitBersamaET

 https://t.co/PkN9r4NuSu https://t.co/WeUKwTsnMH";Andracadabra1;amat politik universitas brawijaya andy fefta nilai erickthohir tentu menang calon presiden pilpres 2024 bangkitbersamaet
9877;9877;1,53577E+18;2022-06-11 23:29:55+00:00;"Pengamat politik Universitas Brawijaya, Andy Fefta menilai @erickthohir  menjadi penentu kemenangan capres di Pilpres 2024. 

Hal itu tergambar dari hasil survei Poltracking Indonesia yg membuat simulasi pasangan capres &amp; cawapres.
#BangkitBersamaET

 https://t.co/Mvw55A49J9 https://t.co/0cRY6yTFZA";Andracadabra1;amat politik universitas brawijaya andy fefta nilai erickthohir jadi tentu menang capres pilpres 2024 gambar hasil survei poltracking indonesia buat simulasi pasang capres cawapres bangkitbersamaet
9878;9878;1,53576E+18;2022-06-11 23:23:57+00:00;"@Valosenadya1 @erickthohir Safari politik meski tanpa prestasi, andalkan cuan untuk biaya pilpres, sebagai orang kaya, ditambah bantuan abangnya yang sudah disuntik dana telkomsel.
Wah cukuplah modal untuk bertarung, apalagi sosialisasi sudah intensif dilakukan melalui atm bumn dsb, wah lancarrrr .....";FananieZamri;valosenadya1 erickthohir safari politik meski prestasi andal cuan biaya pilpres orang kaya tambah bantu abang suntik dana telkomsel wah cukup modal tarung sosialisasi intensif laku lalu atm bumn wah lancarrrr
9879;9879;1,53576E+18;2022-06-11 23:15:26+00:00;@abidamean @GeiszChalifah Itu dimulai dri PILGUB DKI dan yg memulai Anis Baswedan berlanjut ke PILPRES 2019,sdh mulai flying victim seolah2 FPI reborn di buat oleh lawan politik Anis padahal mereka sendiri yg buat seolah2 Anis di solimi????;gauwan_daud;abidamean geiszchalifah mulai dri pilgub dki mulai anis baswedan lanjut pilpres 2019 sdh mulai flying victim seolah2 fpi reborn buat lawan politik anis padahal sendiri buat seolah2 anis solimi
9880;9880;1,53568E+18;2022-06-11 17:50:18+00:00;"@lazzyCuties @Hayuningrat7 @aniesbaswedan Anies mmg ga cocok jd presiden d negara yg sistem POLITIKNYA Bar2, KEJI, FITNAH DAN VOTERS LOW KNOWLEDGE
Idiom : jk lu jujur, lu kalah politik. 

Liat pak jokowi smpe photo jd tkg tmpal ban dmi pilpres, mmg hrs gtu ntk mnang
Klo lu ga jago tipu2, lu ga bkal dipilih.";AkhifaDanie;lazzycuties hayuningrat7 aniesbaswedan anies mmg cocok presiden negara sistem politik bar2 keji fitnah voters low knowledge idiom jujur kalah politik liat jokowi smpe photo tkg tmpal ban dmi pilpres mmg gtu ntk mnang kalau jago tipu2 bkal pilih
9881;9881;1,53568E+18;2022-06-11 17:46:19+00:00;"tutup baru di periksa? Seharus nya sejak awal kejadian di wilayah nya, harus di tegur atas sensasi si alay Sergio Babiambo. 
Kesimpulan, menjelang Pilpres, semua di jadikan politik ala toleransi untuk membully penganut rasisme, agar mereka tetap berkuasa. Waspadai...";Foo_Tony13;tutup baru periksa harus sejak awal jadi wilayah tegur atas sensasi alay sergio babiambo simpul jelang pilpres semua jadi politik ala toleransi membully anut rasisme tetap kuasa waspada
9882;9882;1,53568E+18;2022-06-11 17:46:18+00:00;"Waspadai politik adu domba menjelang pilpres.
1?Rendang di jual di RM/Restauran Padang berdaging babi, pasti nga enak untuk semua penikmati rendang, termasuk pemakan non halal seperti saya. Jikalau ada, hanya di jual di rumah makan cina masakan non halal yang di .. https://t.co/bZMapcxNLk";Foo_Tony13;waspada politik adu domba jelang pilpres 1rendang jual restauran padang daging babi enak semua nikmat rendang masuk makan non halal jikalau jual rumah makan cina masakan non halal
9883;9883;1,53566E+18;2022-06-11 16:32:09+00:00;@timoadjie @dharmahutauruk @republikaonline dan apakah kader nu, trmsuk eks hti dan fpi d laranng mndukung slh satu tkoh politik ?? trmsuk kbnyakn dlu kader muhammadiyah mndkung prabowo pilpres 2019. Mskipun scra organisasi tdak serta. tp itu urusan individu. knp d prmsalhkan ??;gpmaniaa65;timoadjie dharmahutauruk republikaonline kader trmsuk eks hti fpi laranng mndukung slh satu tkoh politik trmsuk kbnyakn dlu kader muhammadiyah mndkung prabowo pilpres 2019 mskipun scra organisasi urus individu knp prmsalhkan
9884;9884;1,53566E+18;2022-06-11 16:19:39+00:00;"@cagubnyinyir2 @Mulyadisae3 @Mohamad50983447 @RizkiR4madani @dehadaud @BossToukeeIsa @RoellyRosuli @riksayuda @Iwankristanto15 @becak125cc PKB /Cak Min terlalu berani bermanuver politik ke PKS tdk melihat simpatisan partai kebangkitan bangsa selama ini.
Harusnya cak Imin jeli pilpres 2024 rakyat memilih capres dilihat dari prestasi nyata bukan karena figur ini dan itu.";supari_yanto;cagubnyinyir2 mulyadisae3 mohamad50983447 rizkir4madani dehadaud bosstoukeeisa roellyrosuli riksayuda iwankristanto15 becak125cc pkb cak min terlalu berani manuver politik pks lihat simpatisan partai bangkit bangsa lama harus cak imin jeli pilpres 2024 rakyat pilih capres lihat prestasi nyata figur
9885;9885;1,53565E+18;2022-06-11 15:47:17+00:00;Pilpres Masih 2 Tahun, Tapi Manuver Politik Sudah Mulai - Daily Makassar News https://t.co/366I77NY3h;smartcity_Mks;pilpres tahun manuver politik mulai daily makassar news
9886;9886;1,53564E+18;2022-06-11 15:12:16+00:00;Politisi PDI-P - @ariabima99: “Ada 2 alasan. Pertama, konstitusi. Partai politik adalah pengusung Pilpres.” #RosiKompasTV;Rosi_KompasTV;politis pdi ariabima99 alas pertama konstitusi partai politik usung pilpres rosikompastv
9887;9887;1,53564E+18;2022-06-11 15:07:37+00:00;Tak hanya “Silaturahmi Politik” para elite, gerak cepat membentuk koalisi demi Pilpres sudah membuahkan “Koalisi Indonesia Bersatu” hingga yang terang-terangan berani mendaklarasikan jagoannya di Pilpres nanti. #RosiKompasTV;Rosi_KompasTV;silaturahmi politik elite gerak cepat bentuk koalisi pilpres buah koalisi indonesia satu hingga terang terang berani mendaklarasikan jago pilpres rosikompastv
9888;9888;1,53563E+18;2022-06-11 14:11:39+00:00;"@Dennysiregar7 Udah biasa tahun politik 
madekati pilpres banyak yang cari 
Kambing hitam maling teriak maling";BudeSisni;dennysiregar7 udah biasa tahun politik madekati pilpres banyak cari kambing hitam maling teriak maling
9889;9889;1,5356E+18;2022-06-11 12:19:56+00:00;Direktur Rumah Politik Indonesia (RPI), Fernandi EMaS, menilai Erick Thohir sangat patut diperhitungkan sebagai cawapres kuat berpotensi untuk menang pada Pilpres 2024. #ErickThohirJujurBersih https://t.co/PwATQZ9Osr;LuckyMaduro;direktur rumah politik indonesia rpi fernandi emas nilai erick thohir sangat patut hitung cawapres kuat potensi menang pilpres 2024 erickthohirjujurbersih
9890;9890;1,53559E+18;2022-06-11 11:57:39+00:00;"@VIVAcoid Sbg warga Netral saya beranggapan Pilpres 2024 ""Sdh selesai"" 
Alasan Utama: Kekuatan penyeimbang diluar Istana sangat lemah, Sementara Gerakan Politik dr Istana sdh bergerak cepat n masif didukung perangkat2 yg tdk tertandingi.";t_soeparno;vivacoid warga netral anggap pilpres 2024 sdh selesai alas utama kuat imbang luar istana sangat lemah gera politik istana sdh gerak cepat masif dukung perangkat2 tanding
9891;9891;1,53559E+18;2022-06-11 11:41:52+00:00;"@abu_waras Sy sependapat .. tetapi sbg Warga Netral sy menganggap Pilpres 2024 ""sdh selesai"".  Tdkkah anda melihat gerakan Politik dr Istana sdh berjalan begitu Masif ?? Sementara apa yg dilakukan oleh Capres2 dr Luar Istana. ???";t_soeparno;abu waras dapat warga netral anggap pilpres 2024 sdh selesai tdkkah lihat gera politik istana sdh jalan masif apa laku capres2 luar istana
9892;9892;1,53559E+18;2022-06-11 11:31:24+00:00;"@RamliRizal Ketika hari2 ini Elektabilitas Bbrp tokoh seperti GP dn ET melejit ke level atas.Apakah itu ujug-Ujug jatuh dr Langit ??? Sbg warga Netral Sy bahkan berpendapat Pilpres 2024 itu ""SudahSelesai"". 
Media yg sll membabas Pilpres bersama pakar-Politik  dll hanya sbg pemanis saja.";t_soeparno;ramlirizal hari2 elektabilitas bbrp tokoh lejit level atas ujug ujug jatuh langit warga netral bahkan dapat pilpres 2024 sudahselesai media sll babas pilpres sama pakar politik man
9893;9893;1,53557E+18;2022-06-11 10:38:47+00:00;"Pengamat politik dari Universitas Diponegoro (UNDIP) Teguh Yuwono menilai elektabilitas  Airlangga Hartarto bakal melejit diantara kandidat lainnya.

Menurutnya, @airlangga_hrt berpotensi menjadi calon presiden terkuat di Pilpres 2024.

#GolkarPANPPP

https://t.co/TEauZRZbGW";Torrez_20_06;amat politik universitas diponegoro undip teguh yuwono nilai elektabilitas airlangga hartarto bakal lejit antara kandidat lain turut airlangga hrt potensi jadi calon presiden kuat pilpres 2024 golkarpanppp
9894;9894;1,53557E+18;2022-06-11 10:11:42+00:00;Waspada politik identitas pada pilpres 2024 yg mengancam eksistensi Pancasila dan NKRI https://t.co/Gq1jVDDrZH;Bambang07700762;waspada politik identitas pilpres 2024 ancam eksistensi pancasila nkri
9895;9895;1,53554E+18;2022-06-11 08:22:49+00:00;Jangan2 ini warming up menuju polarisasi politik menjelang Pemilu dan Pilpres. https://t.co/P1ljOXqVmy;kautsar_myus;jangan2 warming tuju polarisasi politik jelang milu pilpres
9896;9896;1,53553E+18;2022-06-11 08:00:01+00:00;"Politik semakin menanas. Parpol, capres, ormas semua saling bermanuver jelang pilpres 2024. 

Saksikan #MetroThisWeek "" MANUVER (JANGAN) KEBLINGER” Sabtu, 11 Juni 2022, pukul 19.30 WIB hanya di #MetroTV. 

#MetroThisWeekMetroTV #ManuverJanganKeblinger https://t.co/oIujCjQs6L";Metro_TV;politik makin nanas parpol capres ormas semua saling manuver jelang pilpres 2024 saksi metrothisweek manuver keblinger sabtu juni 2022 pukul wib metrotv metrothisweekmetrotv manuverjangankeblinger
9897;9897;1,53551E+18;2022-06-11 06:36:22+00:00;@AV4tarPemburu Melawan lupa, jangan lagi ada politik Identitas di pilpres 2024, sudah cukup terjadi pada pilkada DKI jakarta 2017 yg mana gotbener kadrun @72Gar7  memainkan peran ganda ??;ckjenni_5;av4tarpemburu lawan lupa politik identitas pilpres 2024 cukup jadi pilkada dki jakarta 2017 mana gotbener kadrun 72gar7 main peran ganda
9898;9898;1,53549E+18;2022-06-11 05:13:04+00:00;"Banyak pengamat politik yang berpendapat tentang peran Erick Thohir pada pilpres 2024 nanti 

@erickthohir 

#ErickThohirJujurBersih https://t.co/egJ4QB88XY";sendc0de;banyak amat politik dapat peran erick thohir pilpres 2024 erickthohir erickthohirjujurbersih
9899;9899;1,53547E+18;2022-06-11 04:02:09+00:00;"@MAZEMAN42060995 @arzuhdi @AhlulQohwah nggak gitu juga mas, khan banyak kajian di internet dan mesjid juga

lagian ini mau pilpres harus ada pemimpin yang mempresentasikan Islam dan politik Islam";ircboy;mazeman42060995 arzuhdi ahlulqohwah gitu mas khan banyak kaji internet mesjid lagi pilpres pimpin presentasi islam politik islam
9900;9900;1,53547E+18;2022-06-11 03:38:47+00:00;@cobeh2021 @msaid_didu Pilpres 2024 masih cukup jauh. Sekitar 2 thn lg. Namun demikian, demi memenangkan pertarungan, banyak pejabat dan politisi (parpol) sudah mulai sibuk bermanuver. Tampak jelas nafsu elite politik untuk berkuasa atau mempertahankan kekuasaan begitu menggebu. Tak lagi malu-malu;gemasuria;cobeh2021 msaid didu pilpres 2024 cukup jauh thn menang tarung banyak jabat politis parpol mulai sibuk manuver tampak jelas nafsu elite politik kuasa tahan kuasa gebu malu malu
9901;9901;1,53545E+18;2022-06-11 02:13:52+00:00;@_sholat5waktu @piyopikavet Lhah kok jadi DKI/Pilpres (politik) ??;Alvans407;sholat5waktu piyopikavet lhah kok dki pilpres politik
9902;9902;1,53543E+18;2022-06-11 00:58:52+00:00;@MurtadhaOne1 @zhu_dave Makanya ga percaya saya sama orang2 macam ini yg sejak jaman pilpres lalu pakai politik identitas begini, terus kmrn2 sok2an membaik dan pengen hapus polarisasi etc. Emang udah bangsat ya bangsat aja, keliatan langsung kan aslinya, cuma dari makanan doang bermunculan lagi.;Ze_is_van_mij;murtadhaone1 zhu dave makanya percaya sama orang2 macam sejak jaman pilpres lalu pakai politik identitas begini terus kmrn2 sok2an baik ken hapus polarisasi etc emang udah bangsat bangsat liat langsung kan asli cuma makan doang muncul
9903;9903;1,53542E+18;2022-06-11 00:35:02+00:00;Pilpres masih 2 tahun lagi, manuver politik sudah dimulai - BenarNews https://t.co/Tt0dBlLxlx LANJUTKAN !!!;Rep_Indonesia1;pilpres tahun manuver politik mulai benarnews lanjut
9904;9904;1,53542E+18;2022-06-11 00:34:20+00:00;@msaid_didu Jadi, buat apa ada Pilpres 2024 kan? Dobol-dobolan saja. Kasihan yg mau jadi lawan politik capres oligarki, cuma jadi pajangan.;MansyurAlkatiri;msaid didu buat apa pilpres 2024 kan dobol dobol kasihan lawan politik capres oligarki cuma pajang
